73344 : ['n.a.', '07:00PM - 09:00PM', 'R']
73345 : ['n.a.', '06:00PM - 08:00PM', 'M']
73346 : ['n.a.', '06:00PM - 08:00PM', 'M']
73630 : ['n.a.', '07:00PM - 09:00PM', 'M']
73631 : ['n.a.', '07:00PM - 09:00PM', 'M']
76346 : ['n.a.', '05:30PM - 08:30PM', 'M']
76347 : ['n.a.', '05:30PM - 08:30PM', 'M']
75164 : ['n.a.', '05:30PM - 09:30PM', 'T']
75165 : ['n.a.', '05:30PM - 09:30PM', 'T']
73285 : ['242 Education Building', '05:30PM - 09:30PM', 'R']
75882 : ['n.a.', '05:30PM - 09:30PM', 'W']
73627 : ['n.a.', '05:30PM - 09:30PM', 'W']
73305 : ['323 Education Building', '05:30PM - 09:30PM', 'M']
75171 : ['ARR Illini CenterARR Illini Center', '09:00AM - 04:00PM173005:30PM - 09:20PM', 'S      F']
75664 : ['Location Pending', '05:30PM - 09:30PM', 'F']
73617 : ['n.a.', '05:00PM - 08:00PM', 'T']
75666 : ['ARR Oakton Com Coll Des Plaines ILARR Oakton Com Coll Des Plaines IL', '09:00AM - 04:00PM173005:30PM - 09:30PM', 'S      F']
67681 : ['n.a.', '05:00PM - 07:50PM', 'M']
69414 : ['n.a.', '07:00PM - 09:30PM', 'W']
69413 : ['n.a.', '07:00PM - 09:30PM', 'W']
73309 : ['4G Education Building', '04:00PM - 06:50PM', 'T']
73826 : ['n.a.', '07:00PM - 09:00PM', 'W']
73827 : ['n.a.', '07:00PM - 09:00PM', 'W']
73288 : ['385 Education Building', '01:00PM - 03:50PM', 'W']
73367 : ['n.a.n.a.', '02:00PM - 04:15PM0000ARRANGED', 'F      n.a.']
73368 : ['n.a.n.a.', '02:00PM - 04:15PM0000ARRANGED', 'F      n.a.']
73312 : ['22 Education Building', '04:00PM - 06:50PM', 'W']
76643 : ['n.a.', '04:00PM - 06:50PM', 'M']
73935 : ['n.a.', '04:00PM - 06:50PM', 'M']
75182 : ['n.a.', '01:00PM - 03:50PM', 'R']
75183 : ['n.a.', '01:00PM - 03:50PM', 'R']
73378 : ['n.a.', '04:00PM - 06:00PM', 'T']
73379 : ['n.a.', '04:00PM - 06:00PM', 'T']
73628 : ['35\\/43 Inst Labor &  Industrial Rel', '11:00AM - 01:50PM', 'R']
75187 : ['n.a.', '04:00PM - 06:00PM', 'M']
75188 : ['n.a.', '04:00PM - 06:00PM', 'M']
73335 : ['n.a.', '05:30PM - 06:30PM', 'M']
73337 : ['n.a.', '05:30PM - 06:30PM', 'M']
76276 : ['n.a.', '05:30PM - 06:30PM', 'M']
76277 : ['n.a.', '05:30PM - 06:30PM', 'M']
72553 : ['n.a.', '06:00PM - 08:30PM', 'R']
76375 : ['n.a.', '06:00PM - 08:00PM', 'R']
72216 : ['n.a.', '07:30PM - 08:30PM', 'M']
72217 : ['n.a.', '07:30PM - 08:30PM', 'M']
72554 : ['n.a.', '06:00PM - 08:30PM', 'R']
76376 : ['n.a.', '06:00PM - 08:00PM', 'R']
72218 : ['n.a.', '07:30PM - 08:30PM', 'M']
72221 : ['n.a.', '07:30PM - 08:30PM', 'M']
76377 : ['n.a.', '06:00PM - 08:00PM', 'R']
72222 : ['n.a.', '07:30PM - 08:30PM', 'M']
72223 : ['n.a.', '07:30PM - 08:30PM', 'M']
73607 : ['n.a.', '06:00PM - 08:00PM', 'W']
73639 : ['n.a.', '06:00PM - 08:00PM', 'W']
73715 : ['n.a.', '05:00PM - 07:00PM', 'T']
73716 : ['n.a.', '05:00PM - 07:00PM', 'T']
73601 : ['17 Education Building', '04:00PM - 06:50PM', 'W']
73583 : ['n.a.', '06:00PM - 08:00PM', 'R']
75204 : ['n.a.', '06:00PM - 08:00PM', 'R']
75207 : ['n.a.', '06:00PM - 08:00PM', 'R']
75209 : ['n.a.', '06:00PM - 08:00PM', 'R']
73584 : ['n.a.', '07:00PM - 09:00PM', 'W']
75217 : ['n.a.', '07:00PM - 09:00PM', 'W']
75212 : ['n.a.', '04:00PM - 06:00PM', 'T']
75214 : ['n.a.', '04:00PM - 06:00PM', 'T']
73602 : ['17 Education Building', '05:00PM - 07:50PM', 'M']
69964 : ['n.a.', '07:00PM - 09:00PM', 'R']
68102 : ['n.a.', 'ARRANGED', 'n.a.']
72569 : ['n.a.', 'ARRANGED', 'n.a.']
72629 : ['n.a.', 'ARRANGED', 'n.a.']
74016 : ['n.a.', '07:30PM - 08:30PM', 'M']
69965 : ['n.a.', '07:30PM - 08:30PM', 'M']
72630 : ['n.a.', '05:30PM - 08:30PM', 'W']
73561 : ['n.a.', '04:00PM - 06:00PM', 'R']
73562 : ['n.a.', '04:00PM - 06:00PM', 'R']
69225 : ['n.a.', 'ARRANGED', 'n.a.']
73638 : ['n.a.', 'ARRANGED', 'n.a.']
73634 : ['Location Pending', '05:30PM - 09:30PM', 'W']
73667 : ['n.a.', '05:30PM - 09:30PM', 'R']
73636 : ['n.a.', 'ARRANGED', 'n.a.']
69224 : ['n.a.', 'ARRANGED', 'n.a.']
65415 : ['206 David Kinley Hall', '10:00AM - 11:50AM', 'MW']
45412 : ['n.a.', '02:30PM - 04:20PM', 'T']
64997 : ['n.a.', '02:30PM - 04:20PM', 'T']
33963 : ['215 David Kinley Hall', '09:00AM - 10:50AM', 'F']
33965 : ['385 Education Building', '09:00AM - 10:50AM', 'F']
33966 : ['323 Education Building', '09:00AM - 10:50AM', 'F']
33967 : ['242 Education Building', '11:00AM - 12:50PM', 'F']
33968 : ['215 David Kinley Hall', '11:00AM - 12:50PM', 'F']
33969 : ['n.a.', '11:00AM - 12:50PM', 'F']
33970 : ['162 Education Building', '01:00PM - 02:50PM', 'F']
33972 : ['42A Education Building', '01:00PM - 02:50PM', 'F']
33974 : ['166 Education Building', '01:00PM - 02:50PM', 'F']
33961 : ['n.a.', 'ARRANGED', 'n.a.']
32135 : ['n.a.', '01:00PM - 02:50PM', 'R']
32157 : ['389 Education Building', '10:00AM - 11:50AM', 'T']
32170 : ['n.a.', '10:00AM - 11:50AM', 'R']
32174 : ['n.a.', '10:00AM - 11:50AM', 'W']
41836 : ['389 Education Building', '10:00AM - 11:50AM', 'W']
41837 : ['n.a.', '01:00PM - 02:50PM', 'F']
32176 : ['n.a.', '03:00PM - 03:50PM', 'M']
33986 : ['n.a.', 'ARRANGED', 'n.a.']
33998 : ['n.a.', 'ARRANGED', 'n.a.']
33996 : ['n.a.', 'ARRANGED', 'n.a.']
56893 : ['n.a.', 'ARRANGED', 'n.a.']
33991 : ['n.a.', 'ARRANGED', 'n.a.']
63288 : ['n.a.', 'ARRANGED', 'n.a.']
10045 : ['n.a.', 'ARRANGED', 'n.a.']
44201 : ['307 David Kinley Hall', '02:00PM - 05:00PM', 'R']
44203 : ['307 David Kinley Hall', '02:00PM - 05:00PM', 'R']
44204 : ['307 David Kinley Hall', '02:00PM - 05:00PM', 'R']
44173 : ['17 Education Building', '05:00PM - 07:50PM', 'R']
44177 : ['17 Education Building', '05:00PM - 07:50PM', 'R']
44179 : ['17 Education Building', '05:00PM - 07:50PM', 'R']
64929 : ['37 Education Building', '01:00PM - 02:50PM', 'TR']
68457 : ['37 Education Building', '01:00PM - 02:50PM', 'TR']
74821 : ['n.a.', 'ARRANGED', 'n.a.']
74822 : ['n.a.', 'ARRANGED', 'n.a.']
41267 : ['n.a.', '03:00PM - 05:20PM', 'W']
37974 : ['n.a.', '03:00PM - 05:20PM', 'W']
73934 : ['215 David Kinley Hall', '02:00PM - 03:20PM', 'TR']
73933 : ['215 David Kinley Hall', '02:00PM - 03:20PM', 'TR']
73605 : ['n.a.', '06:30PM - 07:30PM', 'M']
46887 : ['n.a.', '06:30PM - 07:30PM', 'M']
74824 : ['385 Education Building', '09:00AM - 11:45AM', 'W']
34001 : ['n.a.', 'ARRANGED', 'n.a.']
66101 : ['42A Education Building', '09:00AM - 11:50AM', 'R']
67048 : ['42A Education Building', '09:00AM - 11:50AM', 'R']
63804 : ['242 Education Building', '03:30PM - 04:50PM', 'TR']
63803 : ['242 Education Building', '03:30PM - 04:50PM', 'TR']
75062 : ['n.a.', 'ARRANGED', 'n.a.']
75061 : ['n.a.', 'ARRANGED', 'n.a.']
30283 : ['n.a.', '05:00PM - 07:00PM', 'T']
72785 : ['n.a.', '05:00PM - 07:00PM', 'T']
58875 : ['n.a.', 'ARRANGED', 'n.a.']
66121 : ['386 Armory', '01:00PM - 03:50PM', 'T']
66122 : ['386 Armory', '01:00PM - 03:50PM', 'T']
67450 : ['42A Education Building', '01:00PM - 03:50PM', 'T']
75826 : ['42A Education Building', '01:00PM - 03:50PM', 'T']
67688 : ['323 Education Building', '01:00PM - 03:50PM', 'T']
75833 : ['323 Education Building', '01:00PM - 03:50PM', 'T']
33694 : ['G36 Foreign Languages Building', '12:30PM - 01:50PM', 'TR']
33432 : ['G36 Foreign Languages Building', '12:30PM - 01:50PM', 'TR']
10047 : ['n.a.', 'ARRANGED', 'n.a.']
66289 : ['323 Education Building', '09:00AM - 11:50AM', 'W']
71376 : ['389 Education Building', '01:00PM - 03:50PM', 'R']
30285 : ['37 Education Building', '02:00PM - 04:50PM', 'W']
38854 : ['4G Education Building', '09:00AM - 11:50AM', 'F']
32258 : ['4G Education Building', '09:00AM - 11:50AM', 'F']
72567 : ['n.a.', '05:00PM - 07:50PM', 'M']
48227 : ['23 Psychology Building', '03:30PM - 04:50PM', 'TR']
70820 : ['323 Education Building', '02:00PM - 04:50PM', 'W']
73606 : ['n.a.', '05:30PM - 06:30PM', 'M']
73604 : ['n.a.', '05:30PM - 06:30PM', 'M']
70303 : ['242 Education Building', '02:00PM - 03:20PM', 'TR']
76366 : ['242 Education Building', '02:00PM - 03:20PM', 'TR']
51233 : ['4G Education Building', '01:00PM - 03:50PM', 'T']
73554 : ['192 Education Building', '04:00PM - 06:50PM', 'W']
71378 : ['123 David Kinley Hall', '01:00PM - 03:50PM', 'M']
75423 : ['n.a.', '05:00PM - 07:00PM', 'T']
30296 : ['113 David Kinley Hall', '10:00AM - 11:20AM', 'TR']
52010 : ['162 Education Building', '09:00AM - 10:50AM', 'TR']
38134 : ['302 Architecture Building', '02:30PM - 03:50PM', 'TR']
42006 : ['n.a.', 'ARRANGED', 'n.a.']
34110 : ['n.a.', '10:00AM - 12:50PM', 'F']
70284 : ['17 Education Building', '10:00AM - 11:50AM', 'MW']
60850 : ['Location Pending', 'ARRANGED', 'n.a.']
52729 : ['210A Education Building', '12:30PM - 01:50PM', 'T']
34086 : ['210A Education Building', '12:00PM - 12:50PM', 'M']
43279 : ['192 Education Building', '02:00PM - 03:50PM', 'W']
34107 : ['242 Education Building', '10:30AM - 11:50AM', 'TR']
34092 : ['210A Education Building', '12:00PM - 12:50PM', 'W']
34095 : ['22 Education Building', '12:00PM - 12:50PM', 'M']
34104 : ['Location Pending', 'ARRANGED', 'n.a.']
59005 : ['Location Pending', 'ARRANGED', 'n.a.']
60259 : ['Location Pending', 'ARRANGED', 'n.a.']
41251 : ['n.a.', '12:00PM - 02:50PM', 'W']
53677 : ['302 Architecture Building', '04:00PM - 05:20PM', 'TR']
10380 : ['n.a.', 'ARRANGED', 'n.a.']
10050 : ['n.a.', 'ARRANGED', 'n.a.']
10058 : ['n.a.', 'ARRANGED', 'n.a.']
57414 : ['2079 Natural History Building', '12:30PM - 01:50PM', 'TR']
61107 : ['n.a.', 'ARRANGED', 'n.a.']
58689 : ['0027\\/1025 Campus Instructional Facility', '01:00PM - 01:50PM', 'MWF']
57776 : ['n.a.', 'ARRANGED', 'n.a.']
57778 : ['n.a.', 'ARRANGED', 'n.a.']
57760 : ['n.a.', '02:00PM - 03:20PM', 'TR']
60038 : ['121 Davenport Hall', '10:00AM - 11:50AM', 'T']
60042 : ['121 Davenport Hall', '03:00PM - 04:50PM', 'W']
60043 : ['121 Davenport Hall', '01:00PM - 02:50PM', 'R']
59142 : ['124 Burrill Hall', '02:00PM - 02:50PM', 'MW']
58311 : ['2020 Natural History Building', '02:00PM - 03:20PM', 'TR']
60219 : ['n.a.', 'ARRANGED', 'n.a.']
61111 : ['1022 Natural History Building', '10:00AM - 11:50AM', 'R']
61112 : ['1022 Natural History Building', '01:00PM - 02:50PM', 'R']
61113 : ['2020A Natural History Building', '10:00AM - 10:50AM', 'MWF']
67830 : ['2079 Natural History Building', '10:00AM - 10:50AM', 'MWF']
64426 : ['2020 Natural History Building', '05:00PM - 06:20PM', 'R']
64423 : ['n.a.', 'ARRANGED', 'n.a.']
61958 : ['1136 Foreign Languages Building', '11:00AM - 12:20PM', 'TR']
61961 : ['n.a.', 'ARRANGED', 'n.a.']
57419 : ['338 Davenport Hall', '01:00PM - 02:50PM', 'M']
57420 : ['338 Davenport Hall', '03:00PM - 04:50PM', 'M']
61269 : ['338 Davenport Hall', '10:00AM - 11:50AM', 'T']
61270 : ['338 Davenport Hall', '01:00PM - 02:50PM', 'T']
57418 : ['1024 Chemistry Annex', '10:00AM - 10:50AM', 'MW']
73078 : ['1020 Natural History Building', '02:00PM - 03:20PM', 'TR']
58562 : ['n.a.', 'ARRANGED', 'n.a.']
75258 : ['1024 Lincoln Hall', '12:30PM - 01:50PM', 'TR']
58047 : ['122 Davenport Hall', '10:00AM - 11:50AM', 'T']
58045 : ['1020 Natural History Building', '12:30PM - 01:50PM', 'TR']
58301 : ['2078 Natural History Building', '11:00AM - 12:20PM', 'TR']
69328 : ['1062 Lincoln Hall', '02:00PM - 03:20PM', 'TR']
69969 : ['n.a.', 'ARRANGED', 'n.a.']
31699 : ['1136 Foreign Languages Building', '09:00AM - 09:50AM', 'MWF']
31700 : ['1136 Foreign Languages Building', '05:00PM - 06:20PM', 'MW']
31705 : ['1136 Foreign Languages Building', '09:30AM - 10:50AM', 'TR']
48670 : ['1110 Foreign Languages Building', '12:30PM - 01:50PM', 'MW']
62264 : ['G7 Foreign Languages Building', '08:00AM - 08:50AM', 'MWF']
62265 : ['G17 Foreign Languages Building', '09:00AM - 09:50AM', 'MWF']
62266 : ['G7 Foreign Languages Building', '10:00AM - 10:50AM', 'MWF']
62267 : ['G13 Foreign Languages Building', '09:00AM - 09:50AM', 'MWF']
62268 : ['G7 Foreign Languages Building', '01:00PM - 01:50PM', 'MWF']
62269 : ['G17 Foreign Languages Building', '01:00PM - 01:50PM', 'MWF']
62270 : ['G17 Foreign Languages Building', '03:00PM - 03:50PM', 'MWF']
62271 : ['G7 Foreign Languages Building', '03:00PM - 03:50PM', 'MWF']
62273 : ['G7 Foreign Languages Building', '02:00PM - 02:50PM', 'MWF']
62274 : ['G7 Foreign Languages Building', '04:00PM - 04:50PM', 'MWF']
62275 : ['G7 Foreign Languages Building', '09:00AM - 09:50AM', 'MWF']
62278 : ['n.a.', 'ARRANGED', 'n.a.']
62279 : ['n.a.', 'ARRANGED', 'n.a.']
62280 : ['n.a.', 'ARRANGED', 'n.a.']
71049 : ['G8A Foreign Languages Building', '12:00PM - 12:50PM', 'MWF']
71050 : ['G8A Foreign Languages Building', '10:00AM - 10:50AM', 'MWF']
63556 : ['G8A Foreign Languages Building', '08:00AM - 08:50AM', 'MWF']
63558 : ['n.a.', 'ARRANGED', 'n.a.']
63557 : ['G13 Foreign Languages Building', '04:00PM - 04:50PM', 'MWF']
63840 : ['G13 Foreign Languages Building', '02:00PM - 02:50PM', 'MWF']
60558 : ['G3 Foreign Languages Building', '10:00AM - 10:50AM', 'MWF']
60864 : ['G3 Foreign Languages Building', '02:00PM - 02:50PM', 'MWF']
52672 : ['G13 Foreign Languages Building', '01:00PM - 01:50PM', 'MWF']
52673 : ['n.a.', 'ARRANGED', 'n.a.']
52674 : ['n.a.', 'ARRANGED', 'n.a.']
52676 : ['G3 Foreign Languages Building', '03:00PM - 03:50PM', 'MWF']
52677 : ['G3 Foreign Languages Building', '04:00PM - 04:50PM', 'MWF']
69212 : ['G3 Foreign Languages Building', '12:00PM - 12:50PM', 'MWF']
50276 : ['n.a.', '05:00PM - 05:50PM', 'MW']
31734 : ['214 Davenport Hall', '09:30AM - 10:50AM', 'MW']
50728 : ['1022 Foreign Languages Building', '03:30PM - 04:50PM', 'TR']
31747 : ['G13 Foreign Languages Building', '11:00AM - 12:20PM', 'TR']
56758 : ['G48 Foreign Languages Building', '03:30PM - 05:20PM', 'M']
59165 : ['G48 Foreign Languages Building', '05:00PM - 06:50PM', 'W']
64113 : ['G48 Foreign Languages Building', '05:00PM - 06:50PM', 'T']
62319 : ['G48 Foreign Languages Building', '05:00PM - 06:50PM', 'R']
65750 : ['n.a.', '05:00PM - 06:50PM', 'M']
31750 : ['1136 Foreign Languages Building', '09:00AM - 09:50AM', 'MWF']
31754 : ['1136 Foreign Languages Building', '05:00PM - 06:20PM', 'MW']
31758 : ['1136 Foreign Languages Building', '09:30AM - 10:50AM', 'TR']
48671 : ['1110 Foreign Languages Building', '12:30PM - 01:50PM', 'MW']
69261 : ['G7 Foreign Languages Building', '02:00PM - 03:20PM', 'TR']
69262 : ['n.a.', 'ARRANGED', 'n.a.']
69264 : ['G13 Foreign Languages Building', '09:30AM - 10:50AM', 'TR']
69265 : ['G13 Foreign Languages Building', '12:30PM - 01:50PM', 'TR']
69266 : ['G8B Foreign Languages Building', '05:00PM - 06:20PM', 'TR']
69271 : ['n.a.', 'ARRANGED', 'n.a.']
69273 : ['G13 Foreign Languages Building', '05:00PM - 06:20PM', 'TR']
69274 : ['G8B Foreign Languages Building', '03:30PM - 04:50PM', 'TR']
69275 : ['G8B Foreign Languages Building', '02:00PM - 03:20PM', 'TR']
69276 : ['n.a.', 'ARRANGED', 'n.a.']
69278 : ['n.a.', 'ARRANGED', 'n.a.']
69279 : ['G13 Foreign Languages Building', '06:30PM - 07:50PM', 'TR']
69329 : ['n.a.', 'ARRANGED', 'n.a.']
69333 : ['G23 Foreign Languages Building', '03:30PM - 04:50PM', 'TR']
69284 : ['G3 Foreign Languages Building', '05:00PM - 06:20PM', 'TR']
69286 : ['n.a.', 'ARRANGED', 'n.a.']
69287 : ['n.a.', 'ARRANGED', 'n.a.']
69290 : ['G13 Foreign Languages Building', '02:00PM - 03:20PM', 'TR']
69295 : ['G17 Foreign Languages Building', '09:30AM - 10:50AM', 'TR']
69373 : ['n.a.', 'ARRANGED', 'n.a.']
69374 : ['n.a.', 'ARRANGED', 'n.a.']
69735 : ['n.a.', 'ARRANGED', 'n.a.']
69775 : ['n.a.', 'ARRANGED', 'n.a.']
71098 : ['n.a.', 'ARRANGED', 'n.a.']
71099 : ['n.a.', 'ARRANGED', 'n.a.']
72689 : ['n.a.', 'ARRANGED', 'n.a.']
69322 : ['n.a.', 'ARRANGED', 'n.a.']
69323 : ['n.a.', 'ARRANGED', 'n.a.']
69324 : ['n.a.', 'ARRANGED', 'n.a.']
75399 : ['n.a.', 'ARRANGED', 'n.a.']
75401 : ['G7 Foreign Languages Building', '11:00AM - 12:20PM', 'TR']
75402 : ['G3 Foreign Languages Building', '09:30AM - 10:50AM', 'TR']
69310 : ['G8B Foreign Languages Building', '09:30AM - 10:50AM', 'T']
69311 : ['G8A Foreign Languages Building', '11:00AM - 12:20PM', 'TR']
69313 : ['G8B Foreign Languages Building', '09:30AM - 10:50AM', 'TR']
69317 : ['G8B Foreign Languages Building', '11:00AM - 12:20PM', 'TR']
68432 : ['219 David Kinley Hall', '02:00PM - 03:20PM', 'MW']
75211 : ['146 Armoryn.a.', '04:00PM - 05:20PM0000ARRANGED', 'T      R']
75200 : ['146 Armoryn.a.', '04:00PM - 05:20PM0000ARRANGED', 'T      R']
62400 : ['1110 Foreign Languages Building', '01:00PM - 02:50PM', 'T']
54439 : ['123 English Building', '09:00AM - 11:50AM', 'M']
56543 : ['n.a.', 'ARRANGED', 'n.a.']
58716 : ['n.a.', 'ARRANGED', 'n.a.']
58686 : ['147 Armory', '08:00AM - 08:50AM', 'T']
58692 : ['236 Wohlers Hall', '12:00PM - 12:50PM', 'M']
58694 : ['1022 Foreign Languages Building', '11:00AM - 11:50AM', 'T']
61620 : ['312 David Kinley Hall', '12:00PM - 12:50PM', 'T']
58696 : ['170 Wohlers Hall', '12:00PM - 12:50PM', 'W']
58699 : ['120 Architecture Building', '05:00PM - 05:50PM', 'W']
58701 : ['147 Armory', '08:00AM - 08:50AM', 'R']
58702 : ['G30 Foreign Languages Building', '04:00PM - 04:50PM', 'R']
58703 : ['1022 Foreign Languages Building', '11:00AM - 11:50AM', 'R']
58704 : ['236 Wohlers Hall', '12:00PM - 12:50PM', 'W']
58705 : ['29 Psychology Building', '09:00AM - 09:50AM', 'W']
58698 : ['134 Armory', '08:00AM - 08:50AM', 'W']
58695 : ['170 Wohlers Hall', '12:00PM - 12:50PM', 'M']
58697 : ['G30 Foreign Languages Building', '04:00PM - 04:50PM', 'T']
58706 : ['170 Wohlers Hall', '11:00AM - 11:50AM', 'M']
58700 : ['212 Davenport Hall', '04:00PM - 04:50PM', 'W']
61621 : ['n.a.', '08:00AM - 08:50AM', 'R']
69419 : ['236 Wohlers Hall', '11:00AM - 11:50AM', 'M']
69420 : ['312 David Kinley Hall', '12:00PM - 12:50PM', 'R']
58685 : ['n.a.', '11:00AM - 11:50AM', 'F']
71755 : ['n.a.', 'ARRANGED', 'n.a.']
62349 : ['n.a.', '10:00AM - 11:20AM', 'M']
62348 : ['n.a.', '10:00AM - 11:20AM', 'T']
66964 : ['n.a.', '01:30PM - 02:50PM', 'R']
74445 : ['1002 Siebel Center for Design', '02:00PM - 03:20PM', 'MW']
75986 : ['Location Pending', 'ARRANGED', 'n.a.']
74765 : ['n.a.325 Temple Hoyne Buell Hall', '11:00AM - 12:20PM110011:00AM - 12:20PM', 'F      M']
62022 : ['3601 Krannert Center for Perf Arts', '01:00PM - 03:50PM', 'M']
71184 : ['Location Pending', '10:00AM - 11:30AM', 'F']
71185 : ['n.a.', 'ARRANGED', 'n.a.']
10109 : ['n.a.', 'ARRANGED', 'n.a.']
70582 : ['333 Armory', '04:00PM - 04:50PM', 'R']
50743 : ['243 Wohlers Hall', '09:00AM - 09:50AM', 'F']
37383 : ['243 Wohlers Hall', '08:00AM - 08:50AM', 'F']
37386 : ['243 Wohlers Hall', '10:00AM - 10:50AM', 'F']
37404 : ['243 Wohlers Hall', '11:00AM - 11:50AM', 'F']
37405 : ['243 Wohlers Hall', '12:00PM - 12:50PM', 'F']
37411 : ['243 Wohlers Hall', '03:00PM - 03:50PM', 'F']
37389 : ['243 Wohlers Hall', '01:00PM - 01:50PM', 'F']
37399 : ['243 Wohlers Hall', '02:00PM - 02:50PM', 'F']
37408 : ['243 Wohlers Hall', '04:00PM - 04:50PM', 'F']
37367 : ['1001 Business Instructional Fac', '09:30AM - 10:50AM', 'T']
37371 : ['1001 Business Instructional Fac', '11:00AM - 12:20PM', 'T']
71880 : ['1001 Business Instructional Fac', '08:00AM - 09:20AM', 'T']
37403 : ['n.a.', 'ARRANGED', 'n.a.']
30211 : ['100 Gregory Hall', '10:00AM - 10:50AM', 'MWF']
47724 : ['3009 Business Instructional Fac', '11:00AM - 12:20PM', 'MW']
37416 : ['245 Wohlers Hall', '09:30AM - 10:50AM', 'MW']
58161 : ['226 Wohlers Hall', '12:30PM - 01:50PM', 'TR']
37422 : ['245 Wohlers Hall', '11:00AM - 12:20PM', 'MW']
37427 : ['2007 Business Instructional Fac', '03:30PM - 04:50PM', 'MW']
37425 : ['226 Wohlers Hall', '11:00AM - 12:20PM', 'TR']
41268 : ['3007 Business Instructional Fac', '12:30PM - 01:50PM', 'MW']
41729 : ['1029C Business Instructional Fac', '02:00PM - 03:20PM', 'MW']
41662 : ['245 Wohlers Hall', '09:30AM - 10:50AM', 'TR']
60082 : ['245 Wohlers Hall', '12:30PM - 01:50PM', 'TR']
41256 : ['245 Wohlers Hall', '11:00AM - 12:20PM', 'TR']
58355 : ['1029C Business Instructional Fac', '12:30PM - 01:50PM', 'T']
63342 : ['125 David Kinley HallLocation Pending', '12:30PM - 01:50PM0000ARRANGED', 'R      n.a.']
66844 : ['1029C Business Instructional Fac', '11:00AM - 12:20PM', 'TR']
74443 : ['2041 Business Instructional Fac', '05:00PM - 06:50PM', 'R']
58358 : ['130 Wohlers Hall', '11:00AM - 12:20PM', 'MW']
58364 : ['240 Wohlers Hall', '09:30AM - 10:50AM', 'MW']
58359 : ['n.a.', '09:30AM - 10:50AM', 'TR']
58363 : ['241 Wohlers Hall', '02:00PM - 03:20PM', 'MW']
63276 : ['243 Wohlers Hall', '11:00AM - 12:20PM', 'MW']
72415 : ['2063 Business Instructional Fac', '09:30AM - 10:50AM', 'MW']
43322 : ['1049 Business Instructional Fac', '02:00PM - 03:20PM', 'MW']
56146 : ['1029C Business Instructional Fac', '09:30AM - 10:50AM', 'MW']
75919 : ['1029C Business Instructional Fac', '11:00AM - 12:20PM', 'MW']
32429 : ['3039 Business Instructional Fac', '09:30AM - 10:50AM', 'TR']
44166 : ['2011 Business Instructional Fac', '12:30PM - 01:50PM', 'MW']
32405 : ['170 Wohlers Hall', '12:30PM - 01:50PM', 'TR']
32408 : ['241 Wohlers Hall', '02:00PM - 03:20PM', 'TR']
63229 : ['226 Wohlers Hall', '02:00PM - 03:20PM', 'TR']
63273 : ['125 David Kinley HallLocation Pending', '12:30PM - 01:50PM0000ARRANGED', 'T      n.a.']
73208 : ['3041 Business Instructional Fac', '11:00AM - 12:20PM', 'MW']
41642 : ['130 Wohlers Hall', '02:00PM - 03:20PM', 'MW']
30219 : ['130 Wohlers Hall', '02:00PM - 03:20PM', 'MW']
76470 : ['226 Wohlers Hall', '02:00PM - 03:20PM', 'MW']
72034 : ['226 Wohlers Hall', '02:00PM - 03:20PM', 'MW']
54441 : ['2041 Business Instructional Fac', '08:00AM - 09:20AM', 'TR']
76071 : ['2011 Business Instructional Fac', '02:00PM - 03:20PM', 'TR']
58354 : ['243 Wohlers Hall', '11:00AM - 12:20PM', 'TR']
74537 : ['3007 Business Instructional Fac', '09:30AM - 10:50AM', 'MW']
67158 : ['3063 Business Instructional Fac', '11:00AM - 12:20PM', 'MW']
66395 : ['3009 Business Instructional Fac', '02:00PM - 03:20PM', 'MW']
64964 : ['3041 Business Instructional Fac', '12:30PM - 01:50PM', 'MW']
63320 : ['1029C Business Instructional Fac', '02:00PM - 03:20PM', 'TR']
63319 : ['3009 Business Instructional Fac', '11:00AM - 12:20PM', 'TR']
70760 : ['2041 Business Instructional Fac', '05:30PM - 06:50PM', 'W']
10111 : ['n.a.', 'ARRANGED', 'n.a.']
10115 : ['n.a.', 'ARRANGED', 'n.a.']
71370 : ['1025 Business Instructional Fac', '03:30PM - 04:50PM', 'TR']
74023 : ['n.a.', 'ARRANGED', 'n.a.']
74024 : ['n.a.', 'ARRANGED', 'n.a.']
54925 : ['3009 Business Instructional Fac', '12:30PM - 01:50PM', 'MW']
75846 : ['3007 Business Instructional Fac', '09:30AM - 10:50AM', 'TR']
74531 : ['3039 Business Instructional Fac', '12:30PM - 01:50PM', 'MW']
74532 : ['3039 Business Instructional Fac', '02:00PM - 03:20PM', 'MW']
75830 : ['n.a.', '09:30AM - 10:50AM', 'TR']
71369 : ['n.a.', '03:30PM - 04:50PM', 'TR']
56198 : ['241 Wohlers Hall', '12:30PM - 01:50PM', 'TR']
56196 : ['241 Wohlers Hall', '11:00AM - 12:20PM', 'TR']
56197 : ['n.a.', '11:00AM - 12:20PM', 'TR']
73105 : ['240 Wohlers Hall', '12:30PM - 01:50PM', 'MW']
73104 : ['240 Wohlers Hall', '11:00AM - 12:20PM', 'MW']
75858 : ['n.a.', '11:00AM - 12:20PM', 'MW']
72860 : ['240 Wohlers Hall', '11:00AM - 12:20PM', 'MW']
72859 : ['240 Wohlers Hall', '12:30PM - 01:50PM', 'MW']
75859 : ['n.a.', '11:00AM - 12:20PM', 'MW']
